"acrePrice","region","improvements","year","acres","tillable","financing","crpPct","productivity"
2895,"South Central",0,2010,20,NA,"title_transfer",0,NA
6165,"South Central",0,2009,21,NA,"seller_financed",0,NA
2325,"South Central",0,2010,91,73,"title_transfer",0,NA
4293,"South Central",0,2009,143,97,"title_transfer",0,NA
4605,"South Central",0,2009,85,92,"title_transfer",0,NA
4941,"South Central",0,2009,61,NA,"title_transfer",0,NA
2690,"South Central",10,2011,81,63,"title_transfer",0,NA
3300,"South Central",0,2011,144,74,"title_transfer",0,NA
2258,"South Central",0,2010,124,63,"title_transfer",0,NA
3047,"South Central",0,2011,128,96,"title_transfer",0,NA
2000,"South Central",0,2010,20,55,"title_transfer",0,NA
2125,"South Central",0,2010,40,85,"title_transfer",0,NA
1800,"South Central",0,2010,40,NA,"title_transfer",0,NA
3533,"South Central",0,2011,30,47,"title_transfer",0,NA
5336,"South Central",0,2011,11,100,"title_transfer",0,NA
2100,"South Central",0,2011,40,82,"title_transfer",0,NA
1467,"South Central",4,2010,150,53,"title_transfer",0,NA
2292,"South Central",0,2011,86,81,"seller_financed",0,NA
1625,"South Central",0,2011,40,50,"title_transfer",0,NA
4132,"South Central",13,2011,71,68,"seller_financed",0,NA
6000,"South Central",0,2011,40,92,"title_transfer",0,NA
3626,"South Central",NA,2011,273,77,"title_transfer",0,NA
2500,"South Central",0,2011,10,100,"title_transfer",0,NA
2805,"South Central",3,2011,161,57,"title_transfer",0,NA
3456,"South Central",36,2011,80,89,"title_transfer",0,NA
4098,"South Central",0,2011,41,98,"title_transfer",0,NA
4936,"South Central",0,2011,156,86,"title_transfer",0,NA
1526,"Northwest",0,2003,311,93,"title_transfer",0,60
754,"Northwest",0,2002,157,96,"title_transfer",0,45
833,"Northwest",0,2003,160,94,"seller_financed",0,50
766,"Northwest",0,2002,254,72,"title_transfer",0,57
1032,"Northwest",0,2002,112,92,"title_transfer",0,60
1071,"Northwest",0,2002,139,97,"seller_financed",0,55
1101,"Northwest",0,2003,160,89,"title_transfer",0,55
940,"Northwest",0,2003,162,94,"title_transfer",0,54
1531,"Northwest",0,2003,38,97,"title_transfer",0,47
1438,"Northwest",0,2004,40,92,"title_transfer",0,54
1400,"Northwest",0,2004,148,99,"title_transfer",0,43
1141,"Northwest",0,2004,40,NA,"title_transfer",0,43
1108,"Northwest",0,2004,82,100,"title_transfer",0,46
1384,"Northwest",0,2004,80,96,"seller_financed",0,46
1066,"Northwest",0,2004,91,95,"seller_financed",0,57
1026,"Northwest",0,2004,318,91,"title_transfer",0,NA
1005,"Northwest",1,2003,200,92,"title_transfer",0,NA
1625,"Northwest",0,2004,155,91,"title_transfer",0,54
1384,"Northwest",0,2004,151,97,"seller_financed",0,53
2122,"Northwest",53,2004,69,NA,"title_transfer",0,55
789,"Northwest",0,2004,149,79,"title_transfer",0,45
1025,"Northwest",9,2004,160,88,"title_transfer",0,51
2040,"Northwest",0,2005,88,95,"seller_financed",8,56
1900,"Northwest",0,2005,50,96,"title_transfer",4,56
986,"Northwest",0,2004,116,95,"seller_financed",0,52
987,"Northwest",0,2004,168,90,"seller_financed",0,47
1664,"Northwest",0,2005,238,97,"title_transfer",0,59
1413,"Northwest",0,2005,46,72,"seller_financed",0,53
1754,"Northwest",0,2004,155,96,"title_transfer",0,55
1278,"Northwest",0,2004,160,88,"title_transfer",0,60
1711,"Northwest",0,2005,157,99,"title_transfer",0,56
1787,"Northwest",0,2005,94,100,"title_transfer",0,58
1371,"Northwest",3,2005,360,88,"title_transfer",0,53
1620,"Northwest",20,2005,225,64,"seller_financed",0,52
1532,"Northwest",0,2005,48,88,"seller_financed",0,58
1167,"Northwest",0,2005,6,67,"title_transfer",0,55
1157,"Northwest",0,2005,60,98,"title_transfer",17,52
1345,"Northwest",0,2005,160,83,"title_transfer",0,46
1658,"Northwest",0,2005,120,98,"seller_financed",0,54
1464,"Northwest",0,2004,240,97,"title_transfer",0,63
1418,"Northwest",0,2005,80,98,"seller_financed",0,54
1591,"Northwest",0,2005,96,93,"title_transfer",0,53
1800,"Northwest",0,2005,160,98,"title_transfer",0,55
2000,"Northwest",0,2005,80,94,"title_transfer",0,49
1803,"Northwest",0,2006,195,95,"title_transfer",0,46
1702,"Northwest",0,2006,124,92,"title_transfer",7,56
1608,"Northwest",0,2005,320,85,"title_transfer",0,53
1696,"Northwest",0,2006,240,86,"title_transfer",0,60
1906,"Northwest",0,2006,160,82,"title_transfer",0,53
1232,"Northwest",0,2006,200,88,"title_transfer",0,55
1838,"Northwest",0,2006,40,90,"title_transfer",0,43
1900,"Northwest",0,2006,120,97,"title_transfer",0,60
1280,"Northwest",0,2006,45,67,"title_transfer",0,51
906,"Northwest",0,2006,640,NA,"seller_financed",97,50
1851,"Northwest",0,2006,79,97,"seller_financed",0,55
1688,"Northwest",0,2006,80,50,"title_transfer",0,46
2500,"Northwest",0,2007,80,98,"title_transfer",0,50
1606,"Northwest",0,2007,262,94,"title_transfer",0,57
1800,"Northwest",0,2007,132,99,"seller_financed",0,59
2359,"Northwest",5,2007,237,92,"title_transfer",0,58
1638,"Northwest",0,2007,160,86,"title_transfer",0,53
2325,"Northwest",0,2007,116,97,"title_transfer",0,51
1816,"Northwest",0,2006,258,86,"title_transfer",0,52
2149,"Northwest",0,2006,157,94,"title_transfer",0,55
2073,"Northwest",0,2008,40,92,"title_transfer",0,54
2309,"Northwest",0,2008,58,93,"title_transfer",0,49
2961,"Northwest",1,2008,160,92,"title_transfer",0,47
2195,"Northwest",0,2008,164,70,"seller_financed",40,54
2025,"Northwest",0,2007,101,100,"title_transfer",0,50
2531,"Northwest",0,2008,80,98,"title_transfer",0,53
2608,"Northwest",0,2008,61,98,"title_transfer",0,55
2262,"Northwest",0,2008,28,79,"title_transfer",0,45
2048,"Northwest",0,2007,145,98,"seller_financed",0,70
1970,"Northwest",0,2008,164,59,"title_transfer",0,57
2891,"Northwest",0,2009,149,93,"title_transfer",0,43
2504,"Northwest",0,2009,162,77,"title_transfer",0,43
2800,"Northwest",0,2009,150,83,"title_transfer",0,49
2872,"Northwest",0,2008,94,99,"title_transfer",0,56
2955,"Northwest",0,2009,156,87,"title_transfer",0,52
2218,"Northwest",0,2009,62,73,"title_transfer",0,55
2968,"Northwest",0,2009,139,96,"title_transfer",0,55
2283,"Northwest",0,2009,184,97,"title_transfer",0,63
2776,"Northwest",0,2009,160,86,"title_transfer",0,63
2595,"Northwest",0,2009,232,97,"title_transfer",0,46
3247,"Northwest",0,2009,368,95,"title_transfer",0,59
2432,"Northwest",0,2008,229,91,"title_transfer",33,53
2559,"Northwest",0,2008,86,94,"title_transfer",0,52
2548,"Northwest",0,2008,102,98,"title_transfer",0,56
3875,"Northwest",55,2009,40,15,"title_transfer",0,51
2552,"Northwest",0,2008,80,96,"title_transfer",0,56
2245,"Northwest",0,2009,79,91,"title_transfer",0,56
2472,"Northwest",0,2008,151,94,"title_transfer",0,50
2347,"Northwest",0,2008,160,75,"title_transfer",0,50
2467,"Northwest",0,2008,304,75,"title_transfer",0,50
1831,"Northwest",0,2009,83,59,"title_transfer",0,50
2807,"Northwest",0,2009,228,84,"title_transfer",0,51
3270,"Northwest",4,2009,263,97,"title_transfer",0,60
1714,"Northwest",0,2010,58,NA,"title_transfer",0,48
2398,"Northwest",13,2010,252,NA,"seller_financed",0,37
2442,"Northwest",37,2010,87,NA,"title_transfer",0,43
2810,"Northwest",0,2010,1009,NA,"title_transfer",0,55
2735,"Northwest",0,2010,77,NA,"title_transfer",0,47
2671,"Northwest",0,2010,160,NA,"title_transfer",0,58
2749,"Northwest",0,2010,57,NA,"title_transfer",0,46
2370,"Northwest",0,2009,38,100,"title_transfer",0,46
2415,"Northwest",0,2010,145,NA,"seller_financed",0,49
2730,"Northwest",0,2010,71,NA,"title_transfer",0,53
2125,"Northwest",0,2010,150,NA,"title_transfer",0,54
2125,"Northwest",0,2010,40,NA,"title_transfer",0,55
4950,"Northwest",41,2010,129,NA,"title_transfer",9,51
2000,"Northwest",0,2010,30,NA,"title_transfer",0,54
2895,"Northwest",0,2010,79,NA,"title_transfer",0,55
2800,"Northwest",0,2010,13,NA,"title_transfer",0,45
2898,"Northwest",6,2010,160,84,"title_transfer",0,49
3359,"Northwest",0,2011,80,96,"title_transfer",0,54
3629,"Northwest",0,2010,50,88,"title_transfer",0,55
2621,"Northwest",0,2010,160,98,"seller_financed",0,58
3414,"Northwest",0,2011,80,98,"title_transfer",0,49
3979,"Northwest",0,2011,357,99,"title_transfer",4,51
2059,"Northwest",1,2011,34,41,"title_transfer",0,53
2609,"Northwest",0,2011,120,90,"title_transfer",0,54
3335,"Northwest",0,2011,80,92,"title_transfer",0,51
3505,"Northwest",0,2011,52,100,"title_transfer",0,50
2813,"South West",0,2003,76,100,"title_transfer",0,80
2386,"South West",0,2003,103,73,"title_transfer",0,NA
2233,"South West",0,2003,79,94,"title_transfer",0,62
1350,"South West",32,2003,78,63,"title_transfer",0,48
7857,"South West",3,2002,7,NA,"seller_financed",0,NA
2308,"South West",0,2003,65,NA,"title_transfer",0,NA
1969,"South West",11,2003,160,92,"title_transfer",0,63
1196,"South West",0,2003,494,NA,"title_transfer",0,NA
2672,"South West",0,2003,155,97,"title_transfer",0,78
5212,"South West",51,2003,80,31,"title_transfer",0,64
2504,"South West",0,2002,40,NA,"title_transfer",0,NA
2727,"South West",0,2003,40,NA,"title_transfer",0,NA
2421,"South West",0,2002,232,98,"title_transfer",0,NA
2010,"South West",0,2003,75,92,"title_transfer",0,71
1916,"South West",0,2003,60,93,"title_transfer",0,90
1575,"South West",0,2002,134,92,"title_transfer",0,75
1900,"South West",0,2003,90,99,"title_transfer",0,88
2388,"South West",0,2003,77,NA,"title_transfer",0,NA
2697,"South West",0,2004,80,96,"title_transfer",0,74
2774,"South West",0,2004,130,72,"title_transfer",0,87
2674,"South West",0,2004,37,NA,"title_transfer",0,NA
3839,"South West",0,2003,28,79,"title_transfer",0,47
1452,"South West",0,2003,30,63,"title_transfer",0,62
2493,"South West",0,2004,102,NA,"title_transfer",0,NA
2008,"South West",0,2004,78,94,"title_transfer",0,54
2326,"South West",0,2004,34,NA,"title_transfer",0,NA
2411,"South West",0,2003,162,NA,"title_transfer",4,NA
2574,"South West",0,2003,79,95,"title_transfer",0,86
3188,"South West",0,2004,76,96,"title_transfer",0,75
1522,"South West",0,2004,80,94,"title_transfer",0,53
2567,"South West",0,2004,77,97,"title_transfer",0,69
3241,"South West",0,2004,117,96,"title_transfer",0,83
2670,"South West",0,2004,197,NA,"title_transfer",0,NA
6250,"South West",0,2004,8,NA,"title_transfer",0,NA
2436,"South West",0,2003,38,NA,"title_transfer",0,NA
3111,"South West",0,2004,19,84,"title_transfer",0,78
2899,"South West",2,2004,80,92,"seller_financed",0,90
2557,"South West",0,2004,75,NA,"title_transfer",0,NA
2157,"South West",0,2004,73,96,"title_transfer",0,80
2046,"South West",0,2003,112,83,"title_transfer",0,87
1974,"South West",0,2004,147,80,"title_transfer",29,70
3384,"South West",0,2005,89,97,"title_transfer",0,70
1835,"South West",0,2005,40,30,"title_transfer",100,NA
2799,"South West",0,2005,57,88,"title_transfer",0,59
2278,"South West",0,2005,107,70,"title_transfer",0,84
1340,"South West",0,2005,286,33,"title_transfer",0,72
3062,"South West",0,2005,40,95,"title_transfer",0,NA
4197,"South West",0,2004,652,97,"title_transfer",0,NA
3695,"South West",0,2004,158,98,"title_transfer",0,82
3784,"South West",0,2005,37,5,"title_transfer",0,NA
3492,"South West",0,2005,36,97,"title_transfer",0,NA
2500,"South West",0,2005,20,95,"title_transfer",40,71
3213,"South West",0,2005,77,100,"seller_financed",0,86
3291,"South West",0,2005,75,99,"title_transfer",0,NA
2822,"South West",0,2005,40,78,"title_transfer",0,NA
3336,"South West",0,2005,78,94,"title_transfer",0,85
2433,"South West",0,2004,104,62,"title_transfer",21,83
2337,"South West",0,2004,80,100,"title_transfer",0,73
3280,"South West",0,2005,60,88,"title_transfer",0,87
3121,"South West",0,2005,39,97,"title_transfer",0,84
2695,"South West",0,2005,102,96,"title_transfer",0,82
5999,"South West",31,2004,58,43,"title_transfer",2,77
5523,"South West",0,2005,67,100,"title_transfer",0,NA
7518,"South West",0,2005,78,NA,"title_transfer",0,NA
3518,"South West",42,2005,38,53,"seller_financed",0,76
3043,"South West",0,2005,80,95,"title_transfer",0,75
3131,"South West",0,2005,79,99,"title_transfer",4,79
3883,"South West",0,2004,71,58,"title_transfer",0,NA
3155,"South West",0,2004,74,99,"title_transfer",0,95
2601,"South West",0,2005,212,97,"title_transfer",0,83
1889,"South West",0,2005,18,NA,"title_transfer",100,NA
3284,"South West",1,2005,79,89,"title_transfer",0,87
3063,"South West",0,2005,54,94,"title_transfer",0,NA
3191,"South West",0,2004,238,95,"title_transfer",0,91
3312,"South West",0,2005,80,99,"title_transfer",0,NA
4377,"South West",0,2005,39,NA,"title_transfer",0,NA
3365,"South West",0,2005,77,97,"title_transfer",0,65
3233,"South West",0,2005,80,NA,"title_transfer",0,83
3213,"South West",0,2005,80,NA,"title_transfer",0,83
3261,"South West",0,2005,80,96,"title_transfer",0,76
3261,"South West",0,2005,80,99,"title_transfer",0,73
3043,"South West",0,2005,160,96,"title_transfer",0,75
3143,"South West",0,2005,76,96,"title_transfer",0,69
3064,"South West",0,2005,120,95,"title_transfer",0,75
5694,"South West",29,2005,40,NA,"title_transfer",0,NA
3049,"South West",0,2005,186,97,"title_transfer",0,76
3377,"South West",1,2006,80,92,"seller_financed",0,73
4467,"South West",3,2006,152,97,"title_transfer",0,65
3887,"South West",0,2006,115,99,"title_transfer",0,74
3873,"South West",0,2006,40,98,"title_transfer",0,72
3381,"South West",0,2006,116,NA,"title_transfer",0,NA
4069,"South West",0,2006,114,96,"title_transfer",0,69
3367,"South West",0,2006,147,99,"title_transfer",0,70
3869,"South West",1,2006,50,74,"seller_financed",0,84
3093,"South West",0,2006,80,NA,"title_transfer",0,NA
2625,"South West",0,2006,80,100,"title_transfer",0,79
3112,"South West",0,2006,117,100,"title_transfer",0,71
3422,"South West",0,2005,53,100,"title_transfer",0,69
4744,"South West",0,2006,28,NA,"title_transfer",0,NA
3271,"South West",0,2005,78,95,"title_transfer",0,78
3595,"South West",0,2005,74,99,"title_transfer",0,78
2280,"South West",0,2005,226,73,"title_transfer",0,55
3015,"South West",0,2006,54,96,"title_transfer",0,NA
2549,"South West",0,2006,35,83,"title_transfer",0,NA
3703,"South West",0,2005,73,NA,"title_transfer",0,NA
2557,"South West",0,2006,77,NA,"title_transfer",0,NA
2150,"South West",0,2006,20,75,"title_transfer",0,72
3922,"South West",0,2006,69,97,"title_transfer",0,75
9055,"South West",12,2006,110,NA,"title_transfer",0,NA
3937,"South West",0,2006,80,94,"title_transfer",0,72
3737,"South West",0,2006,19,NA,"title_transfer",0,NA
2628,"South West",0,2006,185,NA,"title_transfer",0,NA
3051,"South West",0,2006,35,97,"title_transfer",0,82
3881,"South West",0,2006,40,95,"title_transfer",0,70
2716,"South West",0,2006,77,NA,"seller_financed",0,NA
3300,"South West",0,2006,40,100,"title_transfer",0,76
3386,"South West",0,2006,160,98,"title_transfer",0,76
4258,"South West",0,2006,20,NA,"title_transfer",0,NA
3930,"South West",0,2006,20,NA,"title_transfer",0,NA
2986,"South West",0,2006,45,60,"title_transfer",0,75
3404,"South West",0,2006,36,NA,"title_transfer",0,NA
3333,"South West",0,2006,99,95,"title_transfer",0,74
1556,"South West",0,2006,100,84,"title_transfer",0,58
2884,"South West",0,2006,119,97,"title_transfer",0,73
3383,"South West",0,2005,69,94,"title_transfer",0,82
2876,"South West",0,2006,137,80,"title_transfer",0,69
2280,"South West",0,2006,50,NA,"title_transfer",0,NA
2931,"South West",0,2007,116,96,"title_transfer",0,79
3647,"South West",0,2007,40,NA,"title_transfer",0,NA
3355,"South West",0,2007,200,NA,"title_transfer",0,NA
3875,"South West",0,2007,40,100,"seller_financed",0,84
2561,"South West",0,2007,41,NA,"title_transfer",0,NA
4840,"South West",21,2006,120,94,"title_transfer",0,77
3747,"South West",0,2006,80,99,"title_transfer",0,NA
3095,"South West",0,2006,80,91,"title_transfer",0,68
3400,"South West",0,2007,80,96,"title_transfer",9,75
5187,"South West",0,2007,38,97,"title_transfer",0,NA
3685,"South West",0,2007,251,94,"title_transfer",0,64
2905,"South West",0,2006,107,97,"title_transfer",0,68
3008,"South West",0,2006,63,90,"title_transfer",0,81
3526,"South West",0,2007,128,96,"seller_financed",0,79
4280,"South West",0,2007,80,98,"title_transfer",0,72
3308,"South West",0,2007,108,94,"title_transfer",0,69
5161,"South West",0,2007,80,96,"title_transfer",0,66
3608,"South West",0,2007,76,99,"title_transfer",0,72
4054,"South West",0,2007,45,NA,"seller_financed",0,NA
3474,"South West",0,2007,36,97,"title_transfer",0,75
4466,"South West",0,2007,79,NA,"title_transfer",0,NA
4223,"South West",0,2007,69,99,"title_transfer",0,75
2851,"South West",0,2006,70,NA,"title_transfer",0,NA
3298,"South West",0,2006,77,82,"title_transfer",0,63
2813,"South West",0,2006,77,95,"title_transfer",0,72
2470,"South West",0,2007,236,68,"title_transfer",16,64
2500,"South West",0,2007,20,45,"seller_financed",0,58
3006,"South West",0,2007,105,NA,"title_transfer",55,NA
1959,"South West",0,2006,103,NA,"title_transfer",0,NA
2580,"South West",1,2006,115,88,"title_transfer",0,73
2899,"South West",0,2006,77,NA,"title_transfer",0,NA
4010,"South West",12,2007,187,NA,"title_transfer",0,NA
2031,"South West",0,2007,64,NA,"title_transfer",0,NA
3971,"South West",0,2007,40,NA,"title_transfer",0,NA
1927,"South West",0,2007,6,NA,"title_transfer",0,NA
4538,"South West",0,2007,24,96,"title_transfer",0,74
2613,"South West",0,2006,44,89,"title_transfer",0,78
3872,"South West",0,2007,40,100,"title_transfer",0,71
3240,"South West",0,2007,125,95,"title_transfer",0,71
5210,"South West",0,2007,38,100,"title_transfer",0,81
4337,"South West",0,2007,120,93,"title_transfer",0,65
3978,"South West",0,2008,40,92,"title_transfer",0,72
4452,"South West",0,2008,50,98,"title_transfer",0,NA
4952,"South West",0,2008,62,97,"title_transfer",0,72
4189,"South West",0,2007,99,86,"title_transfer",0,61
3639,"South West",0,2008,82,50,"title_transfer",0,NA
4041,"South West",0,2007,191,98,"title_transfer",0,74
5400,"South West",0,2007,30,NA,"title_transfer",0,62
3975,"South West",0,2008,80,95,"title_transfer",0,NA
4595,"South West",0,2008,113,97,"title_transfer",0,71
4408,"South West",0,2008,147,99,"title_transfer",0,53
5792,"South West",0,2007,40,72,"title_transfer",0,NA
3086,"South West",0,2007,104,57,"title_transfer",0,NA
4476,"South West",0,2008,48,100,"title_transfer",0,NA
5616,"South West",0,2008,42,98,"title_transfer",0,72
3024,"South West",0,2008,74,70,"title_transfer",0,71
2958,"South West",0,2008,38,97,"title_transfer",0,71
5962,"South West",0,2008,26,96,"title_transfer",0,66
5299,"South West",0,2008,52,94,"title_transfer",0,71
5033,"South West",18,2008,57,81,"title_transfer",0,80
8438,"South West",0,2008,32,NA,"title_transfer",0,NA
3800,"South West",0,2008,68,93,"title_transfer",0,69
4288,"South West",0,2008,80,98,"title_transfer",0,54
4185,"South West",0,2008,80,96,"title_transfer",0,69
3992,"South West",0,2008,226,88,"title_transfer",0,54
4800,"South West",0,2007,73,99,"title_transfer",0,NA
4576,"South West",0,2008,76,92,"title_transfer",0,72
4002,"South West",0,2007,40,32,"title_transfer",0,NA
6235,"South West",0,2008,67,99,"title_transfer",0,NA
6025,"South West",14,2008,76,97,"title_transfer",0,64
5372,"South West",0,2008,70,97,"title_transfer",0,65
2300,"South West",0,2007,41,32,"title_transfer",0,NA
4211,"South West",0,2008,19,47,"title_transfer",0,61
2699,"South West",0,2008,146,87,"title_transfer",32,79
3315,"South West",0,2008,60,78,"title_transfer",0,55
