"Carrier","FlightNo","Destination","DepartTime","FlightLength","Delay","Delayed30"
"UA",71,"DEN","8-Noon",268,0,"No"
"UA",361,"DEN","4-8am",258,3,"No"
"UA",405,"DEN","8-Noon",269,0,"No"
"UA",409,"DEN","4-8pm",295,0,"No"
"UA",661,"ORD","8-Noon",155,0,"No"
"UA",667,"ORD","4-8am",140,-7,"No"
"UA",673,"ORD","8-Noon",151,-1,"No"
"UA",679,"ORD","8-Noon",155,5,"No"
"UA",681,"ORD","Noon-4pm",150,-9,"No"
"UA",683,"ORD","Noon-4pm",170,-4,"No"
"UA",685,"ORD","Noon-4pm",164,28,"No"
"UA",689,"ORD","4-8pm",161,7,"No"
"UA",691,"ORD","4-8pm",161,74,"Yes"
"UA",695,"ORD","8-Mid",162,115,"Yes"
"UA",745,"DEN","Noon-4pm",266,-1,"No"
"UA",835,"ORD","4-8am",152,-6,"No"
"UA",847,"IAD","4-8pm",96,153,"Yes"
"UA",71,"DEN","8-Noon",268,0,"No"
"UA",361,"DEN","4-8am",258,-5,"No"
"UA",405,"DEN","8-Noon",266,3,"No"
"UA",409,"DEN","4-8pm",295,5,"No"
"UA",661,"ORD","8-Noon",151,-2,"No"
"UA",667,"ORD","4-8am",140,-4,"No"
"UA",669,"ORD","4-8am",151,39,"Yes"
"UA",673,"ORD","8-Noon",153,120,"Yes"
"UA",677,"ORD","8-Noon",155,-2,"No"
"UA",679,"ORD","Noon-4pm",153,-3,"No"
"UA",681,"ORD","Noon-4pm",148,30,"No"
"UA",683,"ORD","Noon-4pm",169,-1,"No"
"UA",685,"ORD","Noon-4pm",161,48,"Yes"
"UA",687,"ORD","4-8pm",161,-11,"No"
"UA",689,"ORD","4-8pm",161,-8,"No"
"UA",691,"ORD","4-8pm",161,-4,"No"
"UA",693,"ORD","4-8pm",161,0,"No"
"UA",695,"ORD","8-Mid",162,71,"Yes"
"UA",745,"DEN","Noon-4pm",266,28,"No"
"UA",835,"ORD","8-Noon",153,0,"No"
"UA",847,"IAD","4-8pm",96,23,"No"
"UA",71,"DEN","8-Noon",268,4,"No"
"UA",361,"DEN","4-8am",258,219,"Yes"
"UA",405,"DEN","8-Noon",266,84,"Yes"
"UA",409,"DEN","4-8pm",295,63,"Yes"
"UA",661,"ORD","8-Noon",151,21,"No"
"UA",667,"ORD","4-8am",140,182,"Yes"
"UA",669,"ORD","4-8am",151,-7,"No"
"UA",673,"ORD","8-Noon",153,93,"Yes"
"UA",677,"ORD","8-Noon",155,6,"No"
"UA",679,"ORD","Noon-4pm",153,0,"No"
"UA",681,"ORD","Noon-4pm",148,68,"Yes"
"UA",683,"ORD","Noon-4pm",169,106,"Yes"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,123,"Yes"
"UA",689,"ORD","4-8pm",161,0,"No"
"UA",691,"ORD","4-8pm",161,139,"Yes"
"UA",693,"ORD","4-8pm",161,111,"Yes"
"UA",695,"ORD","8-Mid",162,0,"No"
"UA",745,"DEN","Noon-4pm",266,53,"Yes"
"UA",835,"ORD","8-Noon",153,0,"No"
"UA",847,"IAD","4-8pm",96,133,"Yes"
"UA",71,"DEN","8-Noon",268,-5,"No"
"UA",361,"DEN","4-8am",258,-4,"No"
"UA",405,"DEN","8-Noon",266,-5,"No"
"UA",409,"DEN","4-8pm",295,-6,"No"
"UA",661,"ORD","8-Noon",151,0,"No"
"UA",667,"ORD","4-8am",140,-5,"No"
"UA",669,"ORD","4-8am",151,-2,"No"
"UA",673,"ORD","8-Noon",153,-3,"No"
"UA",677,"ORD","8-Noon",155,-7,"No"
"UA",679,"ORD","Noon-4pm",153,-7,"No"
"UA",681,"ORD","Noon-4pm",148,0,"No"
"UA",683,"ORD","Noon-4pm",169,-3,"No"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,2,"No"
"UA",689,"ORD","4-8pm",161,1,"No"
"UA",691,"ORD","4-8pm",161,-4,"No"
"UA",693,"ORD","4-8pm",161,-9,"No"
"UA",695,"ORD","8-Mid",162,-12,"No"
"UA",745,"DEN","Noon-4pm",266,-2,"No"
"UA",835,"ORD","8-Noon",153,-6,"No"
"UA",847,"IAD","4-8pm",96,-4,"No"
"UA",71,"DEN","8-Noon",268,8,"No"
"UA",361,"DEN","4-8am",258,-2,"No"
"UA",405,"DEN","8-Noon",266,0,"No"
"UA",409,"DEN","4-8pm",295,20,"No"
"UA",661,"ORD","8-Noon",151,-7,"No"
"UA",667,"ORD","4-8am",140,-6,"No"
"UA",669,"ORD","4-8am",151,-5,"No"
"UA",673,"ORD","8-Noon",153,3,"No"
"UA",677,"ORD","8-Noon",155,5,"No"
"UA",679,"ORD","Noon-4pm",153,13,"No"
"UA",681,"ORD","Noon-4pm",148,-3,"No"
"UA",683,"ORD","Noon-4pm",169,0,"No"
"UA",685,"ORD","Noon-4pm",161,84,"Yes"
"UA",687,"ORD","4-8pm",161,55,"Yes"
"UA",689,"ORD","4-8pm",161,0,"No"
"UA",691,"ORD","4-8pm",161,57,"Yes"
"UA",693,"ORD","4-8pm",161,55,"Yes"
"UA",695,"ORD","8-Mid",162,25,"No"
"UA",745,"DEN","Noon-4pm",266,4,"No"
"UA",835,"ORD","8-Noon",153,-5,"No"
"UA",847,"IAD","4-8pm",96,-5,"No"
"UA",71,"DEN","8-Noon",268,-1,"No"
"UA",361,"DEN","4-8am",258,-4,"No"
"UA",405,"DEN","8-Noon",266,-2,"No"
"UA",409,"DEN","4-8pm",295,-4,"No"
"UA",661,"ORD","8-Noon",151,-5,"No"
"UA",667,"ORD","4-8am",140,0,"No"
"UA",669,"ORD","4-8am",151,2,"No"
"UA",673,"ORD","8-Noon",153,-7,"No"
"UA",677,"ORD","8-Noon",155,-3,"No"
"UA",679,"ORD","Noon-4pm",153,20,"No"
"UA",681,"ORD","Noon-4pm",148,9,"No"
"UA",683,"ORD","Noon-4pm",169,53,"Yes"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,-2,"No"
"UA",689,"ORD","4-8pm",161,87,"Yes"
"UA",691,"ORD","4-8pm",161,49,"Yes"
"UA",693,"ORD","4-8pm",161,1,"No"
"UA",695,"ORD","8-Mid",162,45,"Yes"
"UA",745,"DEN","Noon-4pm",266,3,"No"
"UA",835,"ORD","8-Noon",153,-5,"No"
"UA",847,"IAD","4-8pm",96,20,"No"
"UA",361,"DEN","4-8am",258,-2,"No"
"UA",405,"DEN","8-Noon",266,-4,"No"
"UA",409,"DEN","4-8pm",295,34,"Yes"
"UA",661,"ORD","8-Noon",151,-3,"No"
"UA",667,"ORD","4-8am",138,-7,"No"
"UA",669,"ORD","4-8am",153,-6,"No"
"UA",677,"ORD","8-Noon",155,-3,"No"
"UA",681,"ORD","Noon-4pm",148,-1,"No"
"UA",685,"ORD","Noon-4pm",161,176,"Yes"
"UA",689,"ORD","4-8pm",161,18,"No"
"UA",691,"ORD","4-8pm",161,0,"No"
"UA",745,"DEN","Noon-4pm",266,-4,"No"
"UA",746,"DEN","4-8am",254,2,"No"
"UA",835,"ORD","8-Noon",153,0,"No"
"UA",71,"DEN","8-Noon",268,-2,"No"
"UA",361,"DEN","4-8am",258,-2,"No"
"UA",405,"DEN","8-Noon",269,-6,"No"
"UA",409,"DEN","4-8pm",295,15,"No"
"UA",661,"ORD","8-Noon",155,0,"No"
"UA",667,"ORD","4-8am",140,-5,"No"
"UA",673,"ORD","8-Noon",151,-1,"No"
"UA",679,"ORD","8-Noon",155,2,"No"
"UA",681,"ORD","Noon-4pm",150,-11,"No"
"UA",683,"ORD","Noon-4pm",170,21,"No"
"UA",685,"ORD","Noon-4pm",164,1,"No"
"UA",689,"ORD","4-8pm",161,-5,"No"
"UA",691,"ORD","4-8pm",161,-4,"No"
"UA",695,"ORD","8-Mid",162,14,"No"
"UA",745,"DEN","Noon-4pm",266,-5,"No"
"UA",835,"ORD","4-8am",152,-7,"No"
"UA",847,"IAD","4-8pm",96,2,"No"
"UA",71,"DEN","8-Noon",268,-5,"No"
"UA",361,"DEN","4-8am",258,-2,"No"
"UA",405,"DEN","8-Noon",266,-5,"No"
"UA",409,"DEN","4-8pm",295,45,"Yes"
"UA",661,"ORD","8-Noon",151,0,"No"
"UA",667,"ORD","4-8am",140,-5,"No"
"UA",669,"ORD","4-8am",151,-3,"No"
"UA",673,"ORD","8-Noon",153,-4,"No"
"UA",677,"ORD","8-Noon",155,4,"No"
"UA",679,"ORD","Noon-4pm",153,-7,"No"
"UA",681,"ORD","Noon-4pm",148,-8,"No"
"UA",683,"ORD","Noon-4pm",169,0,"No"
"UA",685,"ORD","Noon-4pm",161,-10,"No"
"UA",687,"ORD","4-8pm",161,-7,"No"
"UA",689,"ORD","4-8pm",161,56,"Yes"
"UA",691,"ORD","4-8pm",161,112,"Yes"
"UA",693,"ORD","4-8pm",161,74,"Yes"
"UA",695,"ORD","8-Mid",162,105,"Yes"
"UA",745,"DEN","Noon-4pm",266,26,"No"
"UA",835,"ORD","8-Noon",153,-7,"No"
"UA",847,"IAD","4-8pm",96,24,"No"
"UA",71,"DEN","8-Noon",268,-4,"No"
"UA",361,"DEN","4-8am",258,-5,"No"
"UA",405,"DEN","8-Noon",266,0,"No"
"UA",409,"DEN","4-8pm",295,16,"No"
"UA",661,"ORD","8-Noon",151,-6,"No"
"UA",667,"ORD","4-8am",140,-7,"No"
"UA",669,"ORD","4-8am",151,-7,"No"
"UA",673,"ORD","8-Noon",153,-8,"No"
"UA",677,"ORD","8-Noon",155,-7,"No"
"UA",679,"ORD","Noon-4pm",153,-5,"No"
"UA",681,"ORD","Noon-4pm",148,1,"No"
"UA",683,"ORD","Noon-4pm",169,2,"No"
"UA",685,"ORD","Noon-4pm",161,-1,"No"
"UA",687,"ORD","4-8pm",161,0,"No"
"UA",689,"ORD","4-8pm",161,0,"No"
"UA",691,"ORD","4-8pm",161,104,"Yes"
"UA",693,"ORD","4-8pm",161,88,"Yes"
"UA",695,"ORD","8-Mid",162,32,"Yes"
"UA",745,"DEN","Noon-4pm",266,4,"No"
"UA",835,"ORD","8-Noon",153,-6,"No"
"UA",847,"IAD","4-8pm",96,5,"No"
"UA",71,"DEN","8-Noon",268,-2,"No"
"UA",361,"DEN","4-8am",258,3,"No"
"UA",405,"DEN","8-Noon",266,-4,"No"
"UA",409,"DEN","4-8pm",295,-4,"No"
"UA",661,"ORD","8-Noon",151,0,"No"
"UA",667,"ORD","4-8am",140,-3,"No"
"UA",669,"ORD","4-8am",151,-3,"No"
"UA",673,"ORD","8-Noon",153,-6,"No"
"UA",677,"ORD","8-Noon",155,-4,"No"
"UA",679,"ORD","Noon-4pm",153,-6,"No"
"UA",681,"ORD","Noon-4pm",148,2,"No"
"UA",683,"ORD","Noon-4pm",169,0,"No"
"UA",685,"ORD","Noon-4pm",161,-3,"No"
"UA",687,"ORD","4-8pm",161,-5,"No"
"UA",689,"ORD","4-8pm",161,-2,"No"
"UA",691,"ORD","4-8pm",161,-7,"No"
"UA",693,"ORD","4-8pm",161,-8,"No"
"UA",695,"ORD","8-Mid",162,0,"No"
"UA",745,"DEN","Noon-4pm",266,1,"No"
"UA",835,"ORD","8-Noon",153,29,"No"
"UA",847,"IAD","4-8pm",96,-3,"No"
"UA",71,"DEN","8-Noon",268,1,"No"
"UA",361,"DEN","4-8am",258,-3,"No"
"UA",405,"DEN","8-Noon",266,47,"Yes"
"UA",409,"DEN","4-8pm",295,10,"No"
"UA",661,"ORD","8-Noon",151,0,"No"
"UA",667,"ORD","4-8am",140,-8,"No"
"UA",669,"ORD","4-8am",151,12,"No"
"UA",673,"ORD","8-Noon",153,38,"Yes"
"UA",677,"ORD","8-Noon",155,-7,"No"
"UA",679,"ORD","Noon-4pm",153,52,"Yes"
"UA",681,"ORD","Noon-4pm",148,0,"No"
"UA",683,"ORD","Noon-4pm",169,9,"No"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,29,"No"
"UA",689,"ORD","4-8pm",161,16,"No"
"UA",691,"ORD","4-8pm",161,-3,"No"
"UA",693,"ORD","4-8pm",161,60,"Yes"
"UA",695,"ORD","8-Mid",162,4,"No"
"UA",745,"DEN","Noon-4pm",266,-2,"No"
"UA",835,"ORD","8-Noon",153,-5,"No"
"UA",847,"IAD","4-8pm",96,4,"No"
"UA",71,"DEN","8-Noon",268,6,"No"
"UA",361,"DEN","4-8am",258,-3,"No"
"UA",405,"DEN","8-Noon",266,48,"Yes"
"UA",409,"DEN","4-8pm",295,-9,"No"
"UA",661,"ORD","8-Noon",151,-1,"No"
"UA",667,"ORD","4-8am",140,-1,"No"
"UA",669,"ORD","4-8am",151,-1,"No"
"UA",673,"ORD","8-Noon",153,264,"Yes"
"UA",677,"ORD","8-Noon",155,377,"Yes"
"UA",679,"ORD","Noon-4pm",153,0,"No"
"UA",681,"ORD","Noon-4pm",148,131,"Yes"
"UA",683,"ORD","Noon-4pm",169,0,"No"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,0,"No"
"UA",689,"ORD","4-8pm",161,0,"No"
"UA",691,"ORD","4-8pm",161,131,"Yes"
"UA",693,"ORD","4-8pm",161,334,"Yes"
"UA",695,"ORD","8-Mid",162,104,"Yes"
"UA",745,"DEN","Noon-4pm",266,7,"No"
"UA",835,"ORD","8-Noon",153,0,"No"
"UA",847,"IAD","4-8pm",96,-4,"No"
"UA",361,"DEN","4-8am",258,-5,"No"
"UA",405,"DEN","8-Noon",266,-4,"No"
"UA",409,"DEN","4-8pm",295,-7,"No"
"UA",661,"ORD","8-Noon",151,0,"No"
"UA",667,"ORD","4-8am",138,-1,"No"
"UA",669,"ORD","4-8am",153,4,"No"
"UA",677,"ORD","8-Noon",155,198,"Yes"
"UA",681,"ORD","Noon-4pm",148,-5,"No"
"UA",685,"ORD","Noon-4pm",161,2,"No"
"UA",689,"ORD","4-8pm",161,-5,"No"
"UA",691,"ORD","4-8pm",161,60,"Yes"
"UA",745,"DEN","Noon-4pm",266,-1,"No"
"UA",746,"DEN","4-8am",254,-5,"No"
"UA",835,"ORD","8-Noon",153,0,"No"
"UA",71,"DEN","8-Noon",268,-1,"No"
"UA",361,"DEN","4-8am",258,-5,"No"
"UA",405,"DEN","8-Noon",269,-9,"No"
"UA",409,"DEN","4-8pm",295,220,"Yes"
"UA",661,"ORD","8-Noon",155,0,"No"
"UA",667,"ORD","4-8am",140,-4,"No"
"UA",673,"ORD","8-Noon",151,-4,"No"
"UA",679,"ORD","8-Noon",155,-5,"No"
"UA",681,"ORD","Noon-4pm",150,-3,"No"
"UA",683,"ORD","Noon-4pm",170,-4,"No"
"UA",685,"ORD","Noon-4pm",164,1,"No"
"UA",689,"ORD","4-8pm",161,33,"Yes"
"UA",691,"ORD","4-8pm",161,39,"Yes"
"UA",695,"ORD","8-Mid",162,-7,"No"
"UA",711,"IAD","4-8pm",96,104,"Yes"
"UA",745,"DEN","Noon-4pm",266,-7,"No"
"UA",835,"ORD","4-8am",152,-3,"No"
"UA",71,"DEN","8-Noon",268,2,"No"
"UA",361,"DEN","4-8am",258,-4,"No"
"UA",405,"DEN","8-Noon",266,14,"No"
"UA",409,"DEN","4-8pm",295,-1,"No"
"UA",661,"ORD","8-Noon",151,0,"No"
"UA",667,"ORD","4-8am",140,-9,"No"
"UA",669,"ORD","4-8am",151,-1,"No"
"UA",673,"ORD","8-Noon",153,-7,"No"
"UA",677,"ORD","8-Noon",155,69,"Yes"
"UA",679,"ORD","Noon-4pm",153,15,"No"
"UA",681,"ORD","Noon-4pm",148,-6,"No"
"UA",683,"ORD","Noon-4pm",169,-7,"No"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,-2,"No"
"UA",689,"ORD","4-8pm",161,3,"No"
"UA",691,"ORD","4-8pm",161,0,"No"
"UA",693,"ORD","4-8pm",161,76,"Yes"
"UA",695,"ORD","8-Mid",162,43,"Yes"
"UA",711,"IAD","4-8pm",96,-1,"No"
"UA",745,"DEN","Noon-4pm",266,-2,"No"
"UA",835,"ORD","8-Noon",153,-9,"No"
"UA",71,"DEN","8-Noon",268,9,"No"
"UA",361,"DEN","4-8am",258,6,"No"
"UA",405,"DEN","8-Noon",266,-4,"No"
"UA",409,"DEN","4-8pm",295,-3,"No"
"UA",661,"ORD","8-Noon",151,-4,"No"
"UA",667,"ORD","4-8am",140,-5,"No"
"UA",669,"ORD","4-8am",151,-4,"No"
"UA",673,"ORD","8-Noon",153,-8,"No"
"UA",677,"ORD","8-Noon",155,-7,"No"
"UA",679,"ORD","Noon-4pm",153,-9,"No"
"UA",681,"ORD","Noon-4pm",148,-5,"No"
"UA",683,"ORD","Noon-4pm",169,2,"No"
"UA",685,"ORD","Noon-4pm",161,-6,"No"
"UA",687,"ORD","4-8pm",161,-13,"No"
"UA",689,"ORD","4-8pm",161,-2,"No"
"UA",691,"ORD","4-8pm",161,-6,"No"
"UA",693,"ORD","4-8pm",161,-4,"No"
"UA",695,"ORD","8-Mid",162,0,"No"
"UA",711,"IAD","4-8pm",96,-5,"No"
"UA",745,"DEN","Noon-4pm",266,2,"No"
"UA",835,"ORD","8-Noon",153,-7,"No"
"UA",71,"DEN","8-Noon",268,52,"Yes"
"UA",361,"DEN","4-8am",258,-7,"No"
"UA",405,"DEN","8-Noon",266,1,"No"
"UA",409,"DEN","4-8pm",295,-2,"No"
"UA",661,"ORD","8-Noon",151,31,"Yes"
"UA",667,"ORD","4-8am",140,-4,"No"
"UA",669,"ORD","4-8am",151,-12,"No"
"UA",673,"ORD","8-Noon",153,-13,"No"
"UA",677,"ORD","8-Noon",155,0,"No"
"UA",679,"ORD","Noon-4pm",153,-3,"No"
"UA",681,"ORD","Noon-4pm",148,-5,"No"
"UA",683,"ORD","Noon-4pm",167,79,"Yes"
"UA",685,"ORD","Noon-4pm",161,41,"Yes"
"UA",687,"ORD","4-8pm",161,149,"Yes"
"UA",689,"ORD","4-8pm",161,52,"Yes"
"UA",691,"ORD","4-8pm",161,159,"Yes"
"UA",693,"ORD","4-8pm",161,199,"Yes"
"UA",695,"ORD","8-Mid",162,77,"Yes"
"UA",711,"IAD","4-8pm",96,68,"Yes"
"UA",745,"DEN","Noon-4pm",266,88,"Yes"
"UA",835,"ORD","8-Noon",153,-6,"No"
"UA",71,"DEN","8-Noon",268,-2,"No"
"UA",361,"DEN","4-8am",258,-4,"No"
"UA",405,"DEN","8-Noon",266,0,"No"
"UA",409,"DEN","4-8pm",295,-4,"No"
"UA",661,"ORD","8-Noon",151,-3,"No"
"UA",667,"ORD","4-8am",140,-3,"No"
"UA",669,"ORD","4-8am",151,0,"No"
"UA",673,"ORD","8-Noon",153,-4,"No"
"UA",677,"ORD","8-Noon",155,-7,"No"
"UA",679,"ORD","Noon-4pm",153,-6,"No"
"UA",681,"ORD","Noon-4pm",148,-8,"No"
"UA",683,"ORD","Noon-4pm",167,-3,"No"
"UA",685,"ORD","Noon-4pm",161,3,"No"
"UA",687,"ORD","4-8pm",161,-5,"No"
"UA",689,"ORD","4-8pm",161,-5,"No"
"UA",691,"ORD","4-8pm",161,143,"Yes"
"UA",693,"ORD","4-8pm",161,20,"No"
"UA",695,"ORD","8-Mid",162,-6,"No"
"UA",711,"IAD","4-8pm",96,-3,"No"
"UA",745,"DEN","Noon-4pm",266,-5,"No"
"UA",835,"ORD","8-Noon",153,-7,"No"
"UA",71,"DEN","8-Noon",268,1,"No"
"UA",361,"DEN","4-8am",258,-2,"No"
"UA",405,"DEN","8-Noon",266,163,"Yes"
"UA",409,"DEN","4-8pm",295,-3,"No"
"UA",661,"ORD","8-Noon",151,-2,"No"
"UA",667,"ORD","4-8am",140,-2,"No"
"UA",669,"ORD","4-8am",151,-3,"No"
"UA",673,"ORD","8-Noon",153,-7,"No"
"UA",677,"ORD","8-Noon",155,-5,"No"
"UA",679,"ORD","Noon-4pm",153,-3,"No"
"UA",681,"ORD","Noon-4pm",148,-8,"No"
"UA",683,"ORD","Noon-4pm",167,-4,"No"
"UA",685,"ORD","Noon-4pm",161,-9,"No"
"UA",687,"ORD","4-8pm",161,-3,"No"
"UA",689,"ORD","4-8pm",161,-7,"No"
"UA",691,"ORD","4-8pm",161,199,"Yes"
"UA",693,"ORD","4-8pm",161,182,"Yes"
"UA",695,"ORD","8-Mid",162,112,"Yes"
"UA",711,"IAD","4-8pm",96,47,"Yes"
"UA",745,"DEN","Noon-4pm",266,-2,"No"
"UA",835,"ORD","8-Noon",153,-6,"No"
"UA",361,"DEN","4-8am",258,-1,"No"
"UA",405,"DEN","8-Noon",266,-2,"No"
"UA",409,"DEN","4-8pm",295,27,"No"
"UA",661,"ORD","8-Noon",151,-7,"No"
"UA",667,"ORD","4-8am",138,-2,"No"
"UA",669,"ORD","4-8am",153,0,"No"
"UA",677,"ORD","8-Noon",155,-5,"No"
"UA",681,"ORD","Noon-4pm",148,1,"No"
"UA",685,"ORD","Noon-4pm",161,-4,"No"
"UA",689,"ORD","4-8pm",161,-2,"No"
"UA",691,"ORD","4-8pm",161,-9,"No"
"UA",745,"DEN","Noon-4pm",266,-3,"No"
"UA",746,"DEN","4-8am",254,14,"No"
"UA",835,"ORD","8-Noon",153,0,"No"
"UA",71,"DEN","8-Noon",268,-3,"No"
"UA",361,"DEN","4-8am",258,6,"No"
"UA",405,"DEN","8-Noon",269,-4,"No"
"UA",409,"DEN","4-8pm",295,5,"No"
"UA",661,"ORD","8-Noon",155,-3,"No"
"UA",667,"ORD","4-8am",140,-4,"No"
"UA",673,"ORD","8-Noon",151,2,"No"
"UA",679,"ORD","8-Noon",155,-6,"No"
"UA",681,"ORD","Noon-4pm",150,23,"No"
"UA",683,"ORD","Noon-4pm",167,-4,"No"
"UA",685,"ORD","Noon-4pm",164,-6,"No"
"UA",689,"ORD","4-8pm",161,-3,"No"
"UA",691,"ORD","4-8pm",161,-9,"No"
"UA",695,"ORD","8-Mid",162,-4,"No"
"UA",745,"DEN","Noon-4pm",266,-4,"No"
"UA",835,"ORD","4-8am",152,-2,"No"
"UA",847,"IAD","4-8pm",96,-5,"No"
"UA",71,"DEN","8-Noon",268,-5,"No"
"UA",361,"DEN","4-8am",258,2,"No"
"UA",405,"DEN","8-Noon",266,-1,"No"
"UA",409,"DEN","4-8pm",295,245,"Yes"
"UA",661,"ORD","8-Noon",151,-5,"No"
"UA",667,"ORD","4-8am",140,-2,"No"
"UA",669,"ORD","4-8am",151,-2,"No"
"UA",673,"ORD","8-Noon",153,-5,"No"
"UA",677,"ORD","8-Noon",155,-4,"No"
"UA",679,"ORD","Noon-4pm",153,10,"No"
"UA",681,"ORD","Noon-4pm",148,-3,"No"
"UA",683,"ORD","Noon-4pm",167,-8,"No"
"UA",685,"ORD","Noon-4pm",161,0,"No"
"UA",687,"ORD","4-8pm",161,-4,"No"
"UA",689,"ORD","4-8pm",161,-10,"No"
"UA",691,"ORD","4-8pm",161,0,"No"
"UA",693,"ORD","4-8pm",161,-2,"No"
"UA",695,"ORD","8-Mid",162,-1,"No"
"UA",745,"DEN","Noon-4pm",266,-5,"No"
"UA",835,"ORD","8-Noon",153,-3,"No"
"UA",847,"IAD","4-8pm",96,-4,"No"
"UA",71,"DEN","8-Noon",268,1,"No"
"UA",361,"DEN","4-8am",258,0,"No"
"UA",405,"DEN","8-Noon",266,-6,"No"
"UA",409,"DEN","4-8pm",295,217,"Yes"
"UA",661,"ORD","8-Noon",151,-4,"No"
"UA",667,"ORD","4-8am",140,-5,"No"
"UA",669,"ORD","4-8am",151,-4,"No"
"UA",673,"ORD","8-Noon",153,-3,"No"
"UA",677,"ORD","8-Noon",155,-8,"No"
"UA",679,"ORD","Noon-4pm",153,-2,"No"
"UA",681,"ORD","Noon-4pm",148,-8,"No"
"UA",683,"ORD","Noon-4pm",167,266,"Yes"
"UA",685,"ORD","Noon-4pm",161,291,"Yes"
"UA",687,"ORD","4-8pm",161,0,"No"
"UA",689,"ORD","4-8pm",161,198,"Yes"
"UA",691,"ORD","4-8pm",161,0,"No"
"UA",693,"ORD","4-8pm",161,76,"Yes"
"UA",695,"ORD","8-Mid",162,0,"No"
"UA",745,"DEN","Noon-4pm",266,3,"No"
"UA",835,"ORD","8-Noon",153,-6,"No"
"UA",847,"IAD","4-8pm",96,7,"No"
"AA",301,"ORD","4-8am",140,-3,"No"
"AA",303,"ORD","4-8am",145,-2,"No"
"AA",305,"ORD","4-8am",145,-8,"No"
"AA",309,"ORD","8-Noon",145,-9,"No"
"AA",313,"ORD","8-Noon",155,0,"No"
"AA",319,"ORD","8-Noon",150,-4,"No"
"AA",321,"ORD","8-Noon",155,-2,"No"
"AA",327,"ORD","Noon-4pm",155,0,"No"
"AA",329,"ORD","Noon-4pm",150,-11,"No"
"AA",333,"ORD","Noon-4pm",155,-5,"No"
"AA",335,"ORD","Noon-4pm",160,-8,"No"
"AA",337,"ORD","Noon-4pm",160,-6,"No"
"AA",341,"ORD","4-8pm",160,-7,"No"
"AA",345,"ORD","4-8pm",160,-7,"No"
"AA",347,"ORD","4-8pm",155,-10,"No"
"AA",363,"ORD","4-8pm",155,31,"Yes"
"AA",371,"ORD","8-Mid",155,-15,"No"
"AA",413,"MIA","4-8am",185,-1,"No"
"AA",599,"MIA","8-Noon",190,-8,"No"
"AA",611,"BNA","8-Noon",155,-3,"No"
"AA",701,"DFW","4-8am",225,0,"No"
"AA",707,"DFW","4-8am",230,-4,"No"
"AA",709,"DFW","4-8am",235,-1,"No"
"AA",713,"DFW","8-Noon",240,-1,"No"
"AA",721,"DFW","8-Noon",245,-9,"No"
"AA",731,"DFW","8-Noon",240,-6,"No"
"AA",739,"DFW","8-Noon",240,-3,"No"
"AA",743,"DFW","Noon-4pm",235,-10,"No"
"AA",745,"DFW","Noon-4pm",240,-7,"No"
"AA",751,"DFW","Noon-4pm",245,-2,"No"
"AA",753,"DFW","Noon-4pm",240,-6,"No"
"AA",759,"DFW","Noon-4pm",245,-4,"No"
"AA",763,"DFW","4-8pm",250,-13,"No"
"AA",785,"DFW","4-8pm",240,-3,"No"
"AA",787,"DFW","4-8pm",240,-8,"No"
"AA",791,"DFW","8-Mid",235,-10,"No"
"AA",1423,"MIA","Noon-4pm",190,-3,"No"
"AA",1551,"BNA","4-8pm",150,-6,"No"
"AA",1559,"MIA","4-8pm",195,-8,"No"
"AA",1685,"MIA","4-8am",175,33,"Yes"
"AA",1709,"MIA","8-Mid",185,6,"No"
"AA",1741,"BNA","Noon-4pm",150,-7,"No"
"AA",1757,"STL","8-Noon",170,-5,"No"
"AA",1855,"STL","8-Noon",165,-7,"No"
"AA",2011,"MIA","4-8pm",185,3,"No"
"AA",2015,"MIA","8-Noon",190,-6,"No"
"AA",2019,"STL","8-Mid",160,-3,"No"
"AA",2093,"MIA","Noon-4pm",190,-4,"No"
"AA",2223,"STL","4-8pm",175,-5,"No"
"AA",2255,"MIA","4-8am",175,143,"Yes"
"AA",301,"ORD","4-8am",140,-2,"No"
"AA",303,"ORD","4-8am",145,-4,"No"
"AA",305,"ORD","4-8am",145,0,"No"
"AA",309,"ORD","8-Noon",145,-3,"No"
"AA",313,"ORD","8-Noon",155,-3,"No"
"AA",319,"ORD","8-Noon",150,-7,"No"
"AA",321,"ORD","8-Noon",155,-2,"No"
"AA",327,"ORD","Noon-4pm",155,-5,"No"
"AA",329,"ORD","Noon-4pm",150,-9,"No"
"AA",333,"ORD","Noon-4pm",155,-6,"No"
"AA",335,"ORD","Noon-4pm",160,-9,"No"
"AA",337,"ORD","Noon-4pm",160,-5,"No"
"AA",341,"ORD","4-8pm",160,-2,"No"
"AA",345,"ORD","4-8pm",160,-3,"No"
"AA",347,"ORD","4-8pm",155,0,"No"
