"age","height","income"
28,67,-1
25,67,-1
25,75,-1
24,63,-1
25,73,-1
32,61,80000
29,72,-1
22,63,-1
29,67,-1
28,68,-1
23,71,-1
30,64,-1
24,69,1e+06
25,65,-1
42,66,-1
19,71,-1
18,65,-1
42,65,20000
26,68,-1
26,67,-1
23,66,-1
31,68,-1
30,61,-1
23,67,-1
41,67,-1
56,72,-1
25,67,20000
49,72,-1
57,69,1e+05
25,60,20000
35,58,-1
26,70,-1
23,72,-1
41,64,-1
52,62,40000
26,67,-1
32,64,-1
26,63,-1
48,72,150000
28,73,-1
22,64,-1
24,68,-1
28,65,-1
23,62,-1
28,63,-1
19,56,-1
29,67,-1
25,64,-1
25,67,-1
23,67,-1
25,68,-1
23,71,-1
28,72,30000
30,63,-1
28,66,-1
30,72,-1
25,63,-1
27,66,-1
31,65,70000
28,69,-1
29,70,-1
31,66,1e+06
29,71,-1
45,69,-1
30,67,1e+06
23,75,-1
23,62,-1
31,64,-1
37,64,-1
30,63,-1
39,66,-1
25,70,-1
19,67,-1
31,68,-1
27,70,-1
18,61,20000
45,75,70000
30,63,-1
34,66,-1
29,64,50000
23,71,-1
29,69,-1
26,63,-1
39,68,-1
24,65,-1
29,66,-1
37,68,-1
24,66,-1
33,69,80000
43,64,-1
24,70,-1
26,68,-1
23,69,20000
34,66,-1
43,68,-1
42,68,-1
31,71,-1
24,69,-1
24,66,-1
35,64,-1
27,75,-1
24,70,-1
40,69,-1
23,72,-1
51,70,1e+05
24,73,-1
26,71,-1
31,66,-1
44,70,-1
27,68,-1
33,68,-1
30,63,-1
26,70,-1
60,63,-1
22,74,-1
24,64,20000
24,70,-1
29,61,-1
22,70,-1
22,73,-1
24,71,20000
42,68,40000
36,70,-1
35,72,-1
23,65,-1
27,65,-1
24,66,-1
34,70,-1
32,61,-1
43,70,-1
24,68,20000
24,63,-1
26,62,-1
22,74,-1
37,73,-1
25,72,-1
36,66,20000
37,59,1e+05
32,64,-1
31,72,-1
22,69,60000
35,68,-1
42,66,150000
40,71,-1
40,63,-1
39,63,-1
28,68,-1
51,65,-1
31,69,-1
31,71,-1
43,62,50000
47,69,40000
30,70,30000
28,72,-1
22,71,-1
37,71,-1
57,73,-1
19,67,-1
34,70,-1
21,62,-1
42,70,30000
25,74,-1
24,63,30000
66,69,-1
26,67,-1
30,63,-1
28,71,-1
45,68,70000
32,69,-1
30,72,-1
42,70,60000
27,69,-1
46,58,-1
26,69,-1
40,66,-1
32,62,-1
49,70,1e+05
28,70,-1
25,77,30000
28,62,-1
30,70,80000
27,71,-1
32,69,80000
28,69,1e+05
34,65,-1
35,64,-1
26,60,-1
25,70,-1
42,69,-1
28,66,-1
25,74,-1
29,68,-1
30,70,80000
37,70,-1
29,69,-1
28,66,-1
51,62,-1
31,68,-1
43,72,-1
26,72,-1
43,73,1e+05
33,68,-1
42,66,-1
24,76,-1
23,62,20000
28,67,-1
38,61,-1
26,75,-1
25,67,-1
38,67,-1
32,73,-1
66,70,1e+05
25,71,20000
38,69,-1
39,70,-1
31,70,-1
22,66,-1
34,65,-1
31,62,-1
35,62,-1
31,70,-1
28,69,-1
42,72,-1
34,67,-1
20,67,-1
31,64,-1
25,69,-1
37,72,50000
38,73,-1
38,74,-1
52,70,-1
42,72,-1
30,66,-1
30,68,-1
27,69,-1
30,71,-1
26,63,-1
30,60,20000
46,72,80000
38,73,30000
28,70,70000
27,64,-1
31,72,-1
34,68,-1
22,69,-1
31,64,-1
27,66,-1
32,69,-1
25,64,-1
28,72,-1
32,64,-1
43,72,-1
25,70,-1
25,63,20000
30,73,20000
28,68,-1
33,73,-1
55,61,-1
41,72,-1
22,64,20000
20,69,-1
20,72,-1
31,69,-1
49,67,-1
32,72,-1
23,69,-1
26,68,-1
28,70,-1
23,72,-1
31,69,-1
31,64,-1
23,69,-1
29,72,-1
28,72,-1
32,69,80000
42,71,-1
22,61,-1
30,68,-1
20,70,20000
30,73,-1
27,69,-1
36,63,-1
29,67,-1
25,69,-1
32,70,60000
24,68,30000
53,72,150000
35,74,-1
48,71,-1
45,71,-1
29,70,-1
26,67,20000
35,68,-1
35,71,150000
24,73,-1
24,67,-1
25,68,-1
31,71,-1
30,72,80000
33,71,-1
23,67,60000
52,71,-1
35,74,-1
35,72,-1
36,66,80000
23,61,-1
25,68,20000
34,68,-1
30,66,-1
31,67,-1
35,72,-1
43,65,-1
27,67,-1
35,62,-1
18,64,-1
21,67,-1
25,74,-1
22,72,-1
28,74,-1
49,64,-1
26,65,30000
36,74,-1
18,64,-1
38,69,1e+06
29,71,-1
37,74,150000
31,69,1e+05
22,66,-1
21,72,-1
18,70,20000
30,71,-1
30,71,-1
27,70,-1
19,59,20000
34,71,1e+05
30,70,-1
25,69,-1
24,71,-1
26,70,-1
21,66,-1
24,60,-1
45,70,-1
36,62,-1
35,66,-1
27,63,-1
28,69,30000
30,65,-1
34,66,-1
39,72,-1
59,65,-1
48,64,-1
29,64,-1
39,71,-1
41,71,-1
23,61,-1
30,75,-1
22,69,-1
39,66,-1
41,72,-1
35,74,50000
25,65,40000
36,69,-1
38,71,-1
24,73,-1
21,67,-1
27,72,250000
25,65,150000
43,68,-1
22,63,20000
25,68,-1
26,70,30000
46,70,80000
19,72,-1
24,67,-1
37,72,30000
22,63,-1
36,72,-1
49,68,-1
53,72,-1
31,72,-1
24,72,-1
27,71,-1
42,72,-1
25,74,-1
25,68,50000
21,71,-1
22,73,-1
27,65,-1
22,70,-1
23,65,-1
24,66,-1
25,61,-1
37,70,-1
29,71,250000
42,69,50000
49,70,1e+05
19,67,-1
22,73,-1
27,70,-1
24,77,-1
27,71,-1
66,69,-1
24,62,-1
27,62,-1
24,68,-1
27,72,-1
38,71,-1
27,77,-1
18,72,40000
25,75,30000
19,68,-1
30,67,40000
45,68,1e+05
26,68,-1
31,72,-1
24,68,-1
29,70,-1
20,72,20000
20,68,20000
37,70,-1
33,70,30000
33,72,1e+05
19,73,-1
36,72,-1
34,72,-1
27,68,-1
29,72,-1
28,69,-1
26,68,-1
26,72,-1
26,67,1e+06
34,72,-1
27,66,-1
29,71,-1
24,69,20000
34,66,-1
21,62,-1
31,65,-1
34,67,-1
27,70,-1
34,75,50000
31,67,-1
46,72,-1
42,70,-1
34,69,-1
28,65,-1
29,68,50000
30,72,40000
24,71,-1
31,71,250000
44,69,-1
28,69,-1
20,58,-1
34,68,-1
25,61,-1
33,63,1e+05
33,76,-1
29,74,-1
22,71,80000
31,74,-1
41,68,-1
30,67,60000
31,75,20000
27,71,-1
37,70,-1
33,71,40000
29,71,-1
28,71,-1
27,69,-1
20,70,-1
41,72,1e+05
21,65,-1
33,70,50000
26,74,-1
20,70,-1
33,75,-1
27,74,-1
25,61,-1
32,70,-1
29,75,-1
22,76,-1
30,73,-1
35,76,150000
33,67,-1
39,71,20000
30,68,-1
29,74,60000
34,66,-1
38,64,-1
37,76,-1
23,61,-1
24,66,-1
34,74,20000
22,74,-1
22,67,-1
26,71,-1
26,65,-1
33,69,1e+05
26,64,-1
21,68,-1
28,71,-1
64,72,-1
24,64,20000
22,70,-1
32,67,-1
31,64,-1
26,63,-1
18,64,-1
25,65,-1
28,71,-1
32,63,-1
40,68,-1
29,70,-1
26,72,1e+05
25,66,-1
42,72,-1
40,73,-1
28,61,20000
33,70,-1
28,64,-1
31,63,-1
23,61,-1
29,68,-1
26,65,-1
28,63,-1
30,64,-1
30,62,-1
32,70,-1
31,66,-1
22,65,20000
29,72,-1
38,67,-1
27,62,-1
35,62,-1
37,65,-1
35,67,-1
19,68,-1
110,67,-1
32,68,-1
26,66,-1
25,68,-1
23,64,-1
26,68,50000
22,65,-1
23,70,-1
23,70,-1
34,73,-1
30,64,-1
37,66,-1
49,68,70000
30,64,20000
19,71,-1
26,72,80000
23,71,-1
22,65,-1
30,71,-1
36,67,80000
44,68,-1
34,62,-1
28,63,-1
21,68,-1
39,62,-1
39,63,20000
30,75,-1
30,63,-1
69,69,-1
25,61,-1
35,63,-1
29,67,-1
19,68,-1
24,66,-1
33,76,-1
19,68,-1
27,67,-1
40,64,-1
36,72,-1
29,63,-1
51,64,-1
21,60,-1
23,64,-1
26,73,-1
29,73,-1
31,61,-1
22,65,-1
44,62,-1
25,67,-1
23,61,-1
32,68,-1
25,66,-1
23,68,1e+06
27,65,60000
44,67,-1
38,64,-1
60,66,80000
26,95,-1
32,70,-1
29,69,-1
59,64,-1
25,63,-1
31,65,-1
28,66,-1
62,67,-1
22,73,-1
27,70,50000
48,74,250000
32,67,-1
32,74,1e+06
33,61,-1
30,74,1e+05
44,57,-1
31,61,-1
60,68,-1
31,67,-1
39,64,-1
32,72,-1
26,62,-1
30,71,1e+06
25,66,-1
55,72,-1
46,71,250000
23,72,-1
26,72,-1
40,71,1e+05
22,69,-1
58,64,-1
40,71,50000
18,67,-1
40,72,70000
24,74,-1
25,74,-1
24,67,-1
20,65,-1
32,71,-1
25,72,-1
31,67,-1
35,66,-1
27,74,-1
24,62,-1
33,69,-1
28,64,-1
28,69,-1
46,66,-1
34,75,-1
40,70,-1
27,72,-1
32,71,-1
26,70,-1
32,71,-1
26,67,-1
32,69,1e+05
57,71,60000
46,66,-1
30,71,80000
27,64,-1
24,68,-1
26,74,-1
42,68,-1
34,67,-1
24,70,20000
57,68,-1
24,67,-1
29,72,80000
29,70,-1
49,64,30000
44,62,30000
25,64,-1
31,63,-1
24,62,-1
31,67,-1
30,70,-1
30,65,-1
26,66,-1
37,67,-1
26,67,-1
27,62,-1
30,70,-1
24,63,-1
18,63,-1
24,62,-1
22,70,-1
27,67,-1
23,66,-1
27,63,-1
31,62,30000
29,60,-1
23,69,-1
38,74,40000
43,72,1e+05
21,64,20000
35,67,-1
32,63,-1
31,67,-1
24,65,-1
20,64,-1
19,67,1e+06
32,65,30000
24,66,-1
21,62,-1
25,62,-1
25,71,-1
42,69,-1
28,67,-1
38,59,-1
42,64,-1
36,69,-1
38,73,1e+06
34,64,-1
23,72,-1
29,75,-1
32,68,-1
28,67,-1
41,70,-1
29,64,-1
28,61,-1
26,66,-1
27,68,-1
26,67,-1
27,60,20000
40,64,-1
40,73,-1
21,66,-1
35,73,50000
36,62,-1
19,66,-1
26,72,-1
38,70,-1
41,62,-1
40,67,40000
27,66,-1
36,69,-1
28,67,-1
23,68,-1
25,69,30000
33,67,-1
29,65,-1
21,67,-1
37,72,-1
41,73,50000
28,65,-1
47,65,1e+05
23,70,-1
25,68,-1
41,59,-1
22,66,-1
28,68,-1
45,73,1e+05
27,68,-1
27,74,-1
25,67,-1
38,65,250000
35,74,-1
27,71,-1
53,72,-1
46,60,-1
44,64,-1
37,68,-1
31,69,-1
24,68,-1
40,71,1e+05
29,71,-1
32,74,-1
32,67,50000
32,68,1e+05
34,67,-1
25,63,-1
24,67,1e+06
25,68,-1
32,61,40000
29,64,-1
38,67,-1
28,74,-1
36,62,-1
36,69,1e+05
66,64,-1
33,64,-1
47,65,-1
60,70,-1
40,62,-1
46,70,-1
36,68,150000
23,75,-1
24,77,-1
23,67,-1
22,67,-1
28,71,-1
23,68,-1
39,71,-1
25,72,-1
24,73,-1
43,71,-1
29,69,-1
32,69,-1
24,66,-1
27,68,-1
25,72,-1
26,68,-1
21,78,-1
58,70,20000
45,71,-1
26,73,20000
21,75,-1
20,71,-1
44,74,-1
28,68,-1
37,65,-1
22,70,-1
30,74,60000
25,74,1e+06
46,72,70000
29,70,-1
38,72,-1
30,73,-1
30,69,-1
30,74,-1
29,73,-1
66,66,-1
26,70,-1
23,76,-1
31,66,-1
35,73,30000
55,65,-1
20,65,-1
37,66,-1
25,72,-1
44,62,-1
40,76,-1
30,65,-1
24,63,-1
48,68,-1
30,65,40000
34,69,-1
26,74,-1
30,62,-1
42,72,-1
32,66,-1
28,62,-1
25,67,-1
38,70,80000
28,69,-1
38,64,-1
22,70,-1
59,71,-1
33,72,-1
49,60,-1
31,70,-1
23,68,-1
43,68,-1
29,67,-1
41,69,-1
58,67,-1
22,72,-1
38,64,-1
28,69,20000
22,68,20000
49,66,-1
31,64,-1
30,70,-1
22,66,70000
30,73,-1
28,72,-1
26,67,60000
36,69,-1
28,73,-1
69,68,80000
40,70,-1
48,69,40000
23,63,-1
61,65,-1
28,68,-1
27,73,-1
39,68,-1
36,66,-1
41,66,-1
36,64,-1
56,65,-1
30,72,70000
25,68,1e+05
43,71,150000
31,71,-1
30,67,-1
28,62,-1
38,68,-1
22,60,-1
26,73,40000
30,71,-1
24,71,40000
48,70,-1
38,72,-1
28,64,-1
24,66,-1
55,64,-1
31,67,80000
41,61,-1
26,68,-1
30,65,-1
36,62,-1
21,64,-1
29,69,30000
29,60,-1
38,66,-1
28,62,-1
23,72,-1
30,64,-1
22,73,-1
35,61,-1
27,70,-1
24,65,-1
26,61,-1
29,60,-1
25,65,-1
25,74,-1
27,68,-1
64,70,-1
53,68,-1
27,71,-1
25,73,60000
25,66,-1
23,63,-1
37,76,-1
40,68,-1
25,74,-1
29,70,40000
30,69,-1
36,68,-1
31,61,50000
30,62,-1
42,66,50000
25,68,-1
29,67,-1
26,62,-1
66,62,-1
29,67,-1
30,70,60000
27,67,-1
28,63,-1
24,63,-1
23,65,-1
30,64,-1
33,70,-1
20,63,-1
22,69,20000
24,63,-1
31,66,250000
36,70,50000
24,63,-1
19,65,-1
24,63,-1
29,65,-1
24,63,-1
34,66,-1
26,66,-1
27,65,-1
43,65,-1
23,63,-1
32,73,-1
34,70,-1
37,75,150000
31,68,-1
41,67,1e+05
34,73,-1
22,68,-1
32,73,-1
23,64,20000
22,68,20000
23,71,-1
44,66,-1
43,64,-1
40,62,-1
41,72,-1
30,64,-1
47,73,-1
18,69,-1
43,67,-1
23,68,-1
25,67,-1
27,72,-1
25,64,-1
28,74,-1
46,71,-1
26,71,-1
41,63,-1
36,73,-1
31,70,-1
42,65,-1
28,65,-1
27,66,-1
25,58,-1
23,76,20000
31,70,-1
25,64,20000
23,68,-1
35,70,-1
34,64,-1
31,63,-1
31,66,-1
26,65,-1
27,67,-1
31,66,-1
26,67,-1
25,64,-1
26,60,20000
30,70,20000
27,65,1e+06
21,60,20000
28,64,-1
28,63,-1
33,63,-1
29,66,-1
33,63,-1
25,66,-1
32,69,20000
28,66,-1
26,72,-1
34,66,-1
34,72,-1
56,71,-1
36,68,-1
29,65,-1
38,70,1e+05
27,75,-1
53,74,-1
30,66,-1
32,70,-1
24,66,-1
28,72,-1
25,69,-1
25,68,-1
34,66,-1
20,65,20000
21,61,-1
23,64,-1
24,66,-1
26,65,-1
24,70,-1
32,67,-1
30,67,20000
25,70,-1
21,68,20000
35,66,-1
34,65,-1
20,69,-1
30,95,-1
42,67,-1
27,67,-1
34,75,-1
38,69,-1
31,66,-1
28,71,-1
27,70,40000
33,65,-1
49,64,-1
40,69,-1
32,72,-1
25,70,-1
32,68,-1
28,63,-1
23,70,-1
21,63,-1
34,66,-1
21,63,-1
41,65,80000
31,65,-1
24,65,-1
45,66,1e+05
26,63,-1
29,67,-1
39,62,30000
44,68,-1
62,73,1e+05
52,61,-1
32,73,-1
21,61,20000
34,74,-1
31,65,-1
50,74,-1
31,65,-1
22,65,-1
36,70,-1
28,73,-1
24,74,-1
30,68,1e+05
33,71,80000
28,71,-1
65,67,-1
25,73,-1
26,73,20000
26,72,70000
24,74,-1
27,70,-1
19,74,-1
29,73,-1
29,71,-1
32,67,-1
33,68,150000
31,76,70000
29,66,-1
32,68,-1
31,68,-1
25,62,-1
32,72,-1
25,67,-1
22,63,-1
44,67,-1
22,74,-1
39,78,1e+05
20,67,-1
18,65,20000
65,67,-1
26,71,-1
22,70,-1
30,69,50000
30,68,150000
24,66,30000
59,71,50000
25,69,-1
23,62,20000
27,65,-1
31,72,1e+05
28,63,-1
35,64,-1
39,65,-1
40,70,-1
31,76,250000
30,65,80000
57,69,-1
21,70,-1
49,74,80000
40,68,30000
22,68,-1
37,77,-1
25,70,-1
30,70,-1
29,62,-1
49,70,-1
28,66,-1
27,67,-1
36,69,-1
40,69,-1
18,62,-1
34,69,-1
50,65,-1
43,69,-1
20,66,20000
23,61,-1
38,67,-1
26,73,-1
26,61,-1
32,64,-1
24,70,-1
26,66,-1
32,65,-1
38,68,1e+05
28,76,-1
22,60,-1
20,67,-1
23,65,-1
41,68,-1
31,70,20000
48,65,-1
24,70,60000
40,69,20000
24,68,-1
34,64,-1
24,65,20000
34,63,-1
64,67,-1
43,68,-1
36,70,20000
25,75,-1
23,61,-1
22,67,-1
38,64,-1
29,66,-1
55,67,50000
33,66,-1
28,64,-1
36,65,-1
33,64,-1
42,63,60000
39,64,-1
39,76,-1
25,65,-1
39,67,-1
34,64,-1
27,66,-1
23,68,-1
26,70,-1
30,65,-1
26,62,-1
27,61,30000
37,66,-1
31,65,-1
32,64,-1
32,68,1e+06
35,68,-1
37,68,-1
33,65,-1
29,65,-1
42,66,-1
39,68,-1
35,62,-1
27,63,-1
31,63,-1
50,66,-1
31,63,-1
23,65,-1
22,67,-1
27,63,-1
26,62,-1
31,62,-1
44,64,-1
25,63,-1
23,72,20000
25,74,-1
38,72,150000
34,63,-1
40,69,-1
35,67,-1
41,66,-1
38,65,50000
24,61,-1
22,72,-1
30,63,-1
18,63,-1
32,64,-1
30,69,-1
28,66,-1
29,68,1e+06
38,72,1e+06
39,66,-1
41,71,-1
30,68,-1
49,67,-1
42,68,30000
27,65,50000
39,67,250000
30,69,-1
59,67,-1
57,66,-1
28,67,-1
35,70,-1
42,74,80000
25,64,-1
25,62,-1
30,68,-1
22,64,20000
25,67,-1
24,74,20000
42,63,-1
26,64,-1
46,66,-1
26,59,-1
43,67,-1
23,65,-1
35,66,-1
35,72,150000
34,70,-1
61,68,-1
30,68,30000
32,69,-1
28,67,-1
23,66,-1
28,66,-1
54,70,-1
34,67,-1
27,69,-1
27,67,-1
42,76,-1
21,69,-1
25,69,-1
25,72,-1
27,67,-1
39,69,-1
27,72,-1
26,64,-1
33,70,-1
25,67,-1
22,67,-1
48,67,-1
35,64,-1
29,68,-1
28,70,1e+05
26,74,-1
26,70,20000
26,73,-1
23,72,20000
38,65,-1
25,67,1e+05
34,66,-1
24,64,-1
28,69,-1
21,69,30000
23,62,-1
27,67,-1
56,68,-1
19,63,-1
24,64,-1
27,62,-1
32,76,-1
26,73,-1
28,70,-1
56,64,1e+05
35,64,-1
40,69,-1
33,73,-1
23,71,-1
33,76,-1
43,68,-1
31,67,-1
31,72,-1
31,68,-1
32,62,-1
22,68,-1
48,66,-1
34,66,-1
23,61,-1
28,70,-1
26,64,-1
57,65,-1
29,71,-1
59,63,-1
31,71,-1
38,67,-1
34,69,-1
23,66,-1
26,71,-1
18,65,-1
59,67,-1
24,69,20000
28,71,-1
35,66,-1
31,74,-1
35,70,-1
29,70,50000
32,74,-1
35,67,-1
20,67,-1
22,67,-1
36,74,1e+05
27,70,-1
18,72,20000
23,71,-1
29,70,50000
26,75,-1
27,72,-1
36,77,30000
25,69,-1
29,67,-1
27,70,-1
33,72,-1
30,71,-1
20,73,-1
26,67,-1
26,68,30000
29,70,-1
26,71,-1
30,70,-1
25,73,-1
27,70,-1
31,69,-1
33,66,-1
27,73,30000
21,71,-1
21,72,-1
26,67,-1
25,74,-1
26,67,-1
21,69,-1
26,64,-1
29,71,-1
26,67,-1
29,69,40000
23,69,-1
28,74,-1
20,72,-1
27,68,-1
27,72,-1
29,70,-1
27,70,40000
19,70,-1
28,70,-1
24,71,-1
33,72,1e+06
22,70,-1
23,68,-1
26,71,-1
32,68,-1
23,72,20000
27,66,-1
30,76,-1
31,68,80000
25,69,20000
31,71,1e+05
26,73,-1
26,75,-1
22,77,-1
23,69,-1
29,71,-1
31,67,40000
21,75,20000
57,69,-1
23,69,-1
29,70,20000
45,66,-1
25,72,-1
30,67,-1
28,68,-1
28,74,30000
57,64,-1
38,68,-1
22,65,-1
25,72,-1
42,68,-1
25,64,-1
39,73,-1
62,70,-1
26,74,1e+06
30,70,-1
24,70,-1
25,68,-1
28,70,-1
41,73,-1
25,71,-1
30,70,-1
18,63,-1
30,69,-1
40,73,-1
46,69,150000
26,71,-1
29,70,-1
30,74,-1
21,66,-1
23,73,-1
37,68,70000
25,71,-1
31,69,-1
27,69,-1
30,75,150000
40,67,-1
63,73,-1
33,66,-1
20,71,20000
31,70,1e+05
61,70,80000
42,71,50000
52,69,-1
33,74,-1
22,71,-1
43,71,-1
40,70,-1
27,68,-1
31,70,-1
27,72,-1
30,64,150000
31,70,-1
33,72,80000
31,71,-1
27,72,-1
26,61,-1
27,66,-1
40,62,-1
24,65,20000
33,65,-1
31,70,-1
41,64,-1
28,74,-1
34,67,70000
33,66,20000
22,68,-1
55,60,-1
32,68,-1
25,64,-1
24,62,-1
37,63,1e+05
23,74,-1
30,61,60000
32,66,-1
23,66,-1
45,60,-1
24,62,-1
25,74,-1
41,73,-1
31,66,-1
24,70,-1
42,67,-1
28,62,-1
29,64,-1
38,64,-1
30,66,-1
59,64,-1
26,67,-1
44,65,-1
36,63,-1
32,63,-1
54,60,-1
27,62,-1
28,68,20000
23,67,-1
42,69,-1
31,60,-1
29,68,-1
25,68,-1
33,72,80000
34,61,50000
37,63,70000
37,67,-1
26,64,-1
28,68,-1
42,69,-1
37,66,-1
32,62,-1
41,66,40000
32,62,60000
31,73,-1
34,72,-1
35,61,-1
43,62,-1
19,64,-1
40,62,-1
36,64,-1
33,62,-1
40,68,-1
35,70,-1
47,68,60000
18,68,-1
23,62,20000
37,63,-1
23,67,-1
28,65,-1
41,69,-1
29,68,-1
26,65,-1
51,69,-1
28,63,-1
19,65,-1
18,59,-1
39,63,-1
55,67,-1
30,65,-1
29,63,-1
26,60,-1
22,70,-1
22,75,20000
36,66,-1
26,70,-1
27,71,-1
37,71,-1
36,72,-1
18,72,-1
30,74,70000
33,75,1e+05
36,63,-1
35,70,-1
66,72,-1
27,63,-1
25,66,-1
20,68,-1
34,67,-1
29,70,-1
26,61,-1
35,75,70000
27,70,20000
28,69,-1
36,65,-1
37,72,-1
25,69,-1
30,71,-1
30,63,-1
27,70,-1
24,66,40000
23,70,1e+05
36,67,-1
26,70,20000
32,67,1e+05
31,74,-1
30,70,-1
27,68,-1
25,64,-1
27,68,-1
35,71,150000
29,64,-1
25,72,-1
63,65,-1
21,65,30000
29,63,-1
23,63,-1
23,59,-1
28,65,-1
29,64,-1
45,74,-1
22,69,-1
35,66,-1
43,65,-1
23,71,-1
28,63,-1
38,70,-1
22,61,-1
24,73,-1
38,66,-1
29,75,-1
40,63,20000
28,64,-1
65,64,-1
22,64,-1
22,69,20000
28,63,-1
32,66,-1
32,64,-1
30,64,-1
40,63,-1
33,63,-1
46,68,-1
29,61,-1
24,64,-1
24,72,-1
25,67,-1
24,66,-1
26,66,-1
30,64,80000
29,67,-1
25,63,-1
31,66,-1
25,60,-1
31,67,-1
22,66,-1
24,61,-1
32,65,-1
26,66,-1
23,67,-1
30,60,-1
36,66,-1
31,66,-1
45,63,-1
46,61,-1
36,66,-1
25,60,-1
24,76,30000
28,60,-1
23,71,-1
63,60,-1
29,66,30000
25,62,-1
33,65,-1
39,68,-1
26,66,-1
43,64,-1
26,63,-1
25,67,-1
68,64,-1
53,68,70000
24,66,-1
45,64,-1
32,63,-1
52,66,-1
38,64,30000
21,60,-1
30,64,-1
24,65,-1
42,68,-1
44,61,-1
27,62,-1
48,69,-1
19,61,-1
23,63,-1
34,66,-1
29,69,-1
25,60,-1
29,62,-1
32,63,30000
29,69,-1
26,69,-1
27,63,-1
34,65,-1
29,64,-1
31,62,-1
46,66,50000
60,67,-1
27,65,-1
42,68,-1
25,69,20000
23,61,-1
50,59,-1
22,72,-1
53,65,-1
33,61,-1
54,65,80000
32,66,-1
24,63,-1
28,70,-1
29,67,-1
28,69,-1
22,63,-1
25,63,-1
25,59,-1
27,63,-1
26,60,-1
56,72,-1
28,71,-1
26,65,-1
29,70,-1
46,68,-1
29,72,-1
24,70,-1
49,67,-1
33,63,-1
40,73,-1
33,73,150000
35,66,-1
43,63,-1
49,72,-1
38,72,-1
26,69,-1
34,63,-1
27,74,-1
28,67,-1
35,69,-1
31,73,-1
27,70,-1
26,69,-1
52,72,80000
23,70,-1
33,65,-1
57,71,80000
29,61,-1
25,72,-1
64,67,-1
22,71,-1
22,69,-1
43,69,-1
39,69,-1
45,73,-1
34,67,-1
22,73,-1
22,67,20000
34,63,-1
38,73,-1
26,72,-1
31,70,-1
30,69,-1
41,65,-1
29,64,-1
31,70,-1
37,66,-1
31,72,-1
24,66,-1
25,69,30000
21,69,-1
29,68,-1
28,71,20000
21,69,-1
19,68,-1
27,72,-1
23,68,-1
43,71,-1
41,73,-1
41,70,50000
19,72,-1
23,70,20000
23,70,20000
31,71,-1
22,69,-1
31,76,20000
20,68,-1
27,70,1e+05
24,60,-1
22,70,-1
30,70,-1
23,69,1e+06
29,67,-1
47,72,-1
27,64,20000
24,76,-1
45,70,50000
33,68,-1
29,64,-1
25,71,-1
23,69,80000
26,67,20000
33,72,-1
21,73,-1
22,72,-1
24,66,20000
47,71,-1
29,65,-1
25,67,-1
29,70,80000
25,73,-1
24,66,-1
30,69,60000
31,74,-1
25,66,-1
23,70,-1
33,76,-1
31,70,-1
34,66,-1
21,64,-1
31,74,1e+05
27,72,-1
29,73,-1
27,73,-1
33,72,1e+05
28,68,-1
25,74,20000
25,74,-1
28,68,-1
21,67,-1
27,69,-1
31,69,-1
25,67,-1
32,70,-1
30,72,20000
28,74,-1
34,62,30000
37,65,-1
25,73,-1
26,65,-1
46,71,-1
46,67,-1
40,66,-1
28,64,20000
28,74,40000
27,69,-1
35,69,-1
20,65,-1
36,71,-1
25,72,-1
33,68,-1
26,77,-1
33,63,-1
30,64,-1
65,64,-1
24,64,-1
24,68,40000
25,68,-1
25,65,-1
27,61,-1
29,66,-1
29,74,-1
38,68,-1
26,67,-1
27,68,-1
23,64,-1
24,73,50000
18,73,-1
40,67,1e+05
46,70,60000
31,70,-1
37,63,-1
25,66,20000
23,66,-1
27,72,-1
25,71,-1
21,60,20000
22,69,-1
28,60,-1
24,76,-1
31,70,-1
22,66,-1
32,67,-1
50,74,-1
27,65,-1
23,67,-1
30,68,60000
41,68,-1
27,74,-1
63,63,-1
35,62,-1
25,70,-1
24,65,-1
24,70,40000
25,61,-1
26,73,-1
22,67,50000
53,71,-1
31,68,-1
23,73,-1
22,64,-1
36,65,-1
25,73,30000
32,69,-1
31,66,-1
29,69,-1
27,63,-1
42,67,-1
34,79,-1
26,71,-1
35,70,-1
32,71,-1
29,67,-1
23,67,-1
33,70,-1
24,68,-1
22,71,-1
37,68,-1
35,73,-1
31,69,30000
32,70,-1
32,63,-1
56,64,-1
28,70,-1
27,64,-1
32,69,-1
22,71,-1
28,71,-1
29,72,-1
33,65,-1
36,71,-1
32,69,-1
23,67,-1
40,65,-1
41,68,-1
49,72,-1
23,69,-1
34,62,-1
29,73,-1
28,71,1e+05
36,64,-1
26,61,-1
39,66,-1
20,68,-1
30,72,-1
38,64,-1
28,70,-1
22,69,-1
26,66,-1
23,61,-1
32,69,-1
30,75,20000
28,78,50000
25,69,-1
32,71,-1
28,67,-1
30,69,-1
24,72,-1
25,72,-1
22,70,20000
26,71,-1
25,66,-1
26,64,40000
49,60,-1
40,69,50000
35,64,-1
27,68,20000
47,66,-1
42,63,40000
43,65,-1
35,68,80000
42,65,-1
34,64,-1
24,67,-1
43,66,-1
26,71,-1
34,72,-1
41,69,60000
31,65,-1
27,69,-1
67,68,-1
21,68,-1
44,68,-1
34,65,-1
26,69,-1
46,65,-1
52,66,-1
51,70,-1
42,68,-1
34,63,-1
37,64,-1
37,70,-1
24,64,-1
24,70,-1
22,66,-1
27,72,-1
36,64,-1
26,70,-1
30,68,-1
25,75,30000
24,70,30000
40,67,150000
30,70,-1
